compl,accel,decel,result,cluster_cr,cluster_ar,cluster_dr,cluster_car,cluster_cdr,cluster_adr
1,3,5,49,9,4,1,1,1,3
1,3,5,50,9,4,1,1,1,3
1,3,5,51,9,4,1,1,1,3
1,4,1,25,7,3,2,1,2,1
1,4,1,26,7,3,2,1,2,1
1,4,1,27,7,3,2,1,2,1
1,4,1,28,7,3,2,1,2,1
1,4,2,33,7,3,2,1,2,1
1,4,2,34,7,3,2,1,2,1
1,4,2,35,7,3,2,1,2,1
1,4,2,36,7,3,2,1,2,1
1,4,3,37,9,3,2,1,1,1
1,4,3,38,9,3,2,1,1,1
1,4,3,39,9,3,2,1,1,1
1,4,3,40,9,3,2,1,1,1
1,4,4,46,9,3,1,1,1,2
1,4,4,47,9,3,1,1,1,2
1,4,4,48,9,3,1,1,1,2
1,4,4,49,9,3,1,1,1,2
1,4,5,60,11,2,1,1,1,2
1,4,5,61,11,2,1,1,1,2
1,4,5,62,11,2,1,1,1,2
1,4,5,63,11,2,1,1,1,2
1,5,1,23,7,3,2,1,2,1
1,5,1,24,7,3,2,1,2,1
1,5,1,25,7,3,2,1,2,1
1,5,1,26,7,3,2,1,2,1
1,5,2,32,7,3,2,1,2,1
1,5,2,33,7,3,2,1,2,1
1,5,2,34,7,3,2,1,2,1
1,5,2,35,7,3,2,1,2,1
1,5,3,35,7,3,2,1,1,2
1,5,3,36,7,3,2,1,1,2
1,5,3,37,9,3,2,1,1,2
1,5,3,38,9,3,2,1,1,2
1,5,4,38,9,3,1,1,1,2
1,5,4,39,9,3,1,1,1,2
1,5,4,40,9,3,1,1,1,2
1,5,4,41,9,3,1,1,1,2
1,5,5,43,9,3,1,1,1,2
1,5,5,44,9,3,1,1,1,2
1,5,5,45,9,3,1,1,1,2
1,5,5,46,9,3,1,1,1,2
2,1,1,23,8,4,2,1,2,1
2,1,1,24,8,4,2,1,2,1
2,1,1,25,8,4,2,1,2,1
2,1,1,26,8,4,2,1,2,1
2,1,2,34,8,4,2,1,2,1
2,1,2,35,8,4,2,1,2,1
2,1,2,36,8,4,2,1,2,1
2,1,2,37,16,4,2,1,2,1
2,1,3,40,16,4,2,1,1,3
2,1,3,41,16,4,2,1,1,3
2,1,3,42,16,4,2,1,1,3
2,1,3,43,16,4,2,1,1,3
2,1,4,44,16,4,1,1,1,3
2,1,4,45,16,4,1,1,1,3
2,1,4,46,16,4,1,1,1,3
2,1,4,47,16,4,1,1,1,3
2,1,5,52,11,4,1,1,1,3
2,1,5,53,11,1,1,1,1,3
2,1,5,54,11,1,1,1,1,3
2,1,5,55,11,1,1,1,1,3
2,2,1,33,8,4,2,1,2,1
2,2,1,34,8,4,2,1,2,1
2,2,1,35,8,4,2,1,2,1
2,2,1,36,8,4,2,1,2,1
2,2,2,41,16,4,2,1,2,1
2,2,2,42,16,4,2,1,2,1
2,2,2,43,16,4,2,1,2,1
2,2,2,44,16,4,2,1,2,1
2,2,3,42,16,4,2,1,1,3
2,2,3,43,16,4,2,1,1,3
2,2,3,44,16,4,2,1,1,3
2,2,3,45,16,4,2,1,1,3
2,2,4,39,16,4,1,1,1,3
2,2,4,40,16,4,1,1,1,3
2,2,4,41,16,4,1,1,1,3
2,2,4,42,16,4,1,1,1,3
2,2,5,41,16,4,1,1,1,3
2,2,5,42,16,4,1,1,1,3
2,2,5,43,16,4,1,1,1,3
2,2,5,44,16,4,1,1,1,3
2,3,1,29,8,4,2,1,2,1
2,3,1,30,8,4,2,1,2,1
2,3,1,31,8,4,2,1,2,1
2,3,1,32,8,4,2,1,2,1
2,3,2,41,16,4,2,1,2,1
2,3,2,42,16,4,2,1,2,1
2,3,2,43,16,4,2,1,2,1
2,3,2,44,16,4,2,1,2,1
2,3,3,51,11,4,1,1,1,3
2,3,3,52,11,4,1,1,1,3
2,3,3,53,11,4,1,1,1,3
2,3,3,54,11,4,1,1,1,3
2,3,4,47,16,4,1,1,1,3
2,3,4,48,16,4,1,1,1,3
2,3,4,49,11,4,1,1,1,3
2,3,4,50,11,4,1,1,1,3
2,3,5,42,16,4,1,1,1,3
2,3,5,43,16,4,1,1,1,3
2,3,5,44,16,4,1,1,1,3
2,3,5,45,16,4,1,1,1,3
2,4,1,28,8,3,2,1,2,1
2,4,1,29,8,3,2,1,2,1
2,4,1,30,8,3,2,1,2,1
2,4,1,31,8,3,2,1,2,1
2,4,2,36,8,3,2,1,2,1
2,4,2,37,16,3,2,1,2,1
2,4,2,38,16,3,2,1,2,1
2,4,2,39,16,3,2,1,2,1
2,4,3,47,16,3,2,1,1,2
2,4,3,48,16,3,2,1,1,2
2,4,3,49,11,3,1,1,1,2
2,4,3,50,11,3,1,1,1,2
2,4,4,53,11,3,1,1,1,2
2,4,4,54,11,3,1,1,1,2
2,4,4,55,11,3,1,1,1,2
2,4,4,56,11,3,1,1,1,2
2,4,5,51,11,3,1,1,1,2
2,4,5,52,11,3,1,1,1,2
2,4,5,53,11,3,1,1,1,2
2,4,5,54,11,3,1,1,1,2
2,5,1,28,8,3,2,1,2,1
2,5,1,29,8,3,2,1,2,1
2,5,1,30,8,3,2,1,2,1
2,5,1,31,8,3,2,1,2,1
2,5,2,42,16,3,2,1,2,1
2,5,2,43,16,3,2,1,2,1
2,5,2,44,16,3,2,1,2,1
2,5,2,45,16,3,2,1,2,2
2,5,3,43,16,3,2,1,1,2
2,5,3,44,16,3,2,1,1,2
2,5,3,45,16,3,2,1,1,2
2,5,3,46,16,3,2,1,1,2
2,5,4,47,16,3,1,1,1,2
2,5,4,48,16,3,1,1,1,2
2,5,4,49,11,3,1,1,1,2
2,5,4,50,11,3,1,1,1,2
2,5,5,56,11,3,1,1,1,2
2,5,5,57,11,3,1,1,1,2
2,5,5,58,11,3,1,1,1,2
2,5,5,59,11,3,1,1,1,2
3,1,1,35,2,4,2,1,2,1
3,1,1,36,2,4,2,1,2,1
3,1,1,37,2,4,2,1,2,1
3,1,1,38,2,4,2,1,2,1
3,1,2,43,2,4,2,1,2,1
3,1,2,44,13,4,2,1,2,1
3,1,2,45,13,4,2,1,2,1
3,1,2,46,13,4,2,1,2,1
3,1,3,53,13,1,1,1,1,3
3,1,3,54,13,1,1,1,1,3
3,1,3,55,13,1,1,1,1,3
3,1,3,56,13,1,1,1,3,3
3,1,4,63,6,1,1,2,3,3
3,1,4,64,6,1,1,2,3,3
3,1,4,65,6,1,1,2,3,3
3,1,4,66,6,1,1,2,3,3
3,1,5,69,6,1,1,2,3,3
3,1,5,70,6,1,1,2,3,3
3,1,5,71,6,1,1,2,3,3
3,1,5,72,6,1,1,2,3,3
3,2,1,38,2,4,2,1,2,1
3,2,1,39,2,4,2,1,2,1
3,2,1,40,2,4,2,1,2,1
3,2,1,41,2,4,2,1,2,1
3,2,2,43,2,4,2,1,2,1
3,2,2,44,13,4,2,1,2,1
3,2,2,45,13,4,2,1,2,1
3,2,2,46,13,4,2,1,2,1
3,2,3,56,13,4,1,1,3,3
3,2,3,57,13,1,1,1,3,3
3,2,3,58,13,1,1,1,3,3
3,2,3,59,13,1,1,1,3,3
3,2,4,63,6,1,1,2,3,3
3,2,4,64,6,1,1,2,3,3
3,2,4,65,6,1,1,2,3,3
3,2,4,66,6,1,1,2,3,3
3,2,5,63,6,1,1,2,3,3
3,2,5,64,6,1,1,2,3,3
3,2,5,65,6,1,1,2,3,3
3,2,5,66,6,1,1,2,3,3
3,3,1,51,13,4,2,1,2,1
3,3,1,52,13,4,2,1,2,1
3,3,1,53,13,4,2,1,2,1
3,3,1,54,13,4,2,1,2,1
3,3,2,50,13,4,2,1,2,1
3,3,2,51,13,4,2,1,2,1
3,3,2,52,13,4,2,1,2,1
3,3,2,53,13,4,2,1,2,1
3,3,3,59,13,2,1,2,3,3
3,3,3,60,13,2,1,2,3,3
3,3,3,61,6,2,1,2,3,3
3,3,3,62,6,2,1,2,3,3
3,3,4,63,6,2,1,2,3,3
3,3,4,64,6,2,1,2,3,3
3,3,4,65,6,2,1,2,3,3
3,3,4,66,6,2,1,2,3,3
3,3,5,62,6,2,1,2,3,3
3,3,5,63,6,2,1,2,3,3
3,3,5,64,6,2,1,2,3,3
3,3,5,65,6,2,1,2,3,3
3,4,1,32,2,3,2,1,2,1
3,4,1,33,2,3,2,1,2,1
3,4,1,34,2,3,2,1,2,1
3,4,1,35,2,3,2,1,2,1
3,4,2,54,13,3,2,1,2,1
3,4,2,55,13,3,2,1,2,1
3,4,2,56,13,3,2,1,2,2
3,4,2,57,13,2,2,1,2,2
3,4,3,63,6,2,1,2,3,2
3,4,3,64,6,2,1,2,3,2
3,4,3,65,6,2,1,2,3,2
3,4,3,66,6,2,1,2,3,2
3,4,4,70,6,2,1,2,3,2
3,4,4,71,6,2,1,2,3,2
3,4,4,72,6,2,1,2,3,2
3,4,4,73,6,2,1,2,3,2
3,4,5,69,6,2,1,2,3,2
3,4,5,70,6,2,1,2,3,2
3,4,5,71,6,2,1,2,3,2
3,4,5,72,6,2,1,2,3,2
3,5,1,20,2,3,2,1,2,1
3,5,1,21,2,3,2,1,2,1
3,5,1,22,2,3,2,1,2,1
3,5,1,23,2,3,2,1,2,1
3,5,2,49,13,3,2,1,2,2
3,5,2,50,13,3,2,1,2,2
3,5,2,51,13,3,2,1,2,2
3,5,2,52,13,3,2,1,2,2
3,5,3,60,13,2,1,2,3,2
3,5,3,61,6,2,1,2,3,2
3,5,3,62,6,2,1,2,3,2
3,5,3,63,6,2,1,2,3,2
3,5,4,74,6,2,1,2,3,2
3,5,4,75,6,2,1,2,3,2
3,5,4,76,6,2,1,2,3,2
3,5,4,77,6,2,1,2,3,2
3,5,5,75,6,2,1,2,3,2
3,5,5,76,6,2,1,2,3,2
3,5,5,77,6,2,1,2,3,2
3,5,5,78,6,2,1,2,3,2
4,1,1,24,15,4,2,1,2,1
4,1,1,25,15,4,2,1,2,1
4,1,1,26,15,4,2,1,2,1
4,1,1,27,15,4,2,1,2,1
4,1,2,56,5,1,2,2,2,3
4,1,2,57,5,1,2,2,2,3
4,1,2,58,5,1,2,2,3,3
4,1,2,59,5,1,2,2,3,3
4,1,3,64,14,1,1,2,3,3
4,1,3,65,14,1,1,2,3,3
4,1,3,66,14,1,1,2,3,3
4,1,3,67,14,1,1,2,3,3
4,1,4,73,12,1,1,2,3,3
4,1,4,74,12,1,1,2,3,3
4,1,4,75,12,1,1,2,3,3
4,1,4,76,12,1,1,2,3,3
4,1,5,82,10,1,1,2,3,3
4,1,5,83,10,1,1,2,3,3
4,1,5,84,10,1,1,2,3,3
4,1,5,85,10,1,1,2,3,3
4,2,1,22,15,4,2,1,2,1
4,2,1,23,15,4,2,1,2,1
4,2,1,24,15,4,2,1,2,1
4,2,1,25,15,4,2,1,2,1
4,2,2,53,5,4,2,2,2,1
4,2,2,54,5,4,2,2,2,1
4,2,2,55,5,4,2,2,2,1
4,2,2,56,5,4,2,2,2,1
4,2,3,65,14,1,1,2,3,3
4,2,3,66,14,1,1,2,3,3
4,2,3,67,14,1,1,2,3,3
4,2,3,68,14,1,1,2,3,3
4,2,4,74,12,1,1,2,3,3
4,2,4,75,12,1,1,2,3,3
4,2,4,76,12,1,1,2,3,3
4,2,4,77,12,1,1,2,3,3
4,2,5,84,10,1,1,2,3,3
4,2,5,85,10,1,1,2,3,3
4,2,5,86,10,1,1,2,3,3
4,2,5,87,10,1,1,2,3,3
4,3,1,27,15,4,2,1,2,1
4,3,1,28,15,4,2,1,2,1
4,3,1,29,15,4,2,1,2,1
4,3,1,30,15,4,2,1,2,1
4,3,2,51,5,4,2,2,2,1
4,3,2,52,5,4,2,2,2,1
4,3,2,53,5,4,2,2,2,1
4,3,2,54,5,4,2,2,2,1
4,3,3,63,14,2,1,2,3,3
4,3,3,64,14,2,1,2,3,3
4,3,3,65,14,2,1,2,3,3
4,3,3,66,14,2,1,2,3,3
4,3,4,76,12,2,1,2,3,3
4,3,4,77,12,2,1,2,3,3
4,3,4,78,12,2,1,2,3,3
4,3,4,79,12,2,1,2,3,3
4,3,5,83,10,2,1,2,3,3
4,3,5,84,10,2,1,2,3,3
4,3,5,85,10,2,1,2,3,3
4,3,5,86,10,2,1,2,3,3
4,4,1,29,15,3,2,1,2,1
4,4,1,30,15,3,2,1,2,1
4,4,1,31,15,3,2,1,2,1
4,4,1,32,15,3,2,1,2,1
4,4,2,66,14,2,1,2,3,2
4,4,2,67,14,2,1,2,3,2
4,4,2,68,14,2,1,2,3,2
4,4,2,69,14,2,1,2,3,2
4,4,3,67,14,2,1,2,3,2
4,4,3,68,14,2,1,2,3,2
4,4,3,69,14,2,1,2,3,2
4,4,3,70,14,2,1,2,3,2
4,4,4,75,12,2,1,2,3,2
4,4,4,76,12,2,1,2,3,2
4,4,4,77,12,2,1,2,3,2
4,4,4,78,12,2,1,2,3,2
4,4,5,82,10,2,1,2,3,2
4,4,5,83,10,2,1,2,3,2
4,4,5,84,10,2,1,2,3,2
4,4,5,85,10,2,1,2,3,2
4,5,1,22,15,3,2,1,2,1
4,5,1,23,15,3,2,1,2,1
4,5,1,24,15,3,2,1,2,1
4,5,1,25,15,3,2,1,2,1
4,5,2,74,12,2,1,2,3,2
4,5,2,75,12,2,1,2,3,2
4,5,2,76,12,2,1,2,3,2
4,5,2,77,12,2,1,2,3,2
4,5,3,73,12,2,1,2,3,2
4,5,3,74,12,2,1,2,3,2
4,5,3,75,12,2,1,2,3,2
4,5,3,76,12,2,1,2,3,2
4,5,4,82,10,2,1,2,3,2
4,5,4,83,10,2,1,2,3,2
4,5,4,84,10,2,1,2,3,2
4,5,4,85,10,2,1,2,3,2
4,5,5,87,10,2,1,2,3,2
4,5,5,88,10,2,1,2,3,2
4,5,5,89,10,2,1,2,3,2
4,5,5,90,10,2,1,2,3,2
5,1,1,29,15,4,2,1,2,1
5,1,1,30,15,4,2,1,2,1
5,1,1,31,15,4,2,1,2,1
5,1,1,32,15,4,2,1,2,1
5,1,2,66,3,1,1,2,3,3
5,1,2,67,3,1,1,2,3,3
5,1,2,68,3,1,1,2,3,3
5,1,2,69,4,1,1,2,3,3
5,1,3,77,18,1,1,2,3,3
5,1,3,78,18,1,1,2,3,3
5,1,3,79,18,1,1,2,3,3
5,1,3,80,18,1,1,2,3,3
5,1,4,85,17,1,1,2,3,3
5,1,4,86,17,1,1,2,3,3
5,1,4,87,17,1,1,2,3,3
5,1,4,88,17,1,1,2,3,3
5,1,5,93,1,1,1,2,3,3
5,1,5,94,1,1,1,2,3,3
5,1,5,95,1,1,1,2,3,3
5,1,5,96,1,1,1,2,3,3
5,2,1,27,15,4,2,1,2,1
5,2,1,28,15,4,2,1,2,1
5,2,1,29,15,4,2,1,2,1
5,2,1,30,15,4,2,1,2,1
5,2,2,64,3,1,1,2,3,3
5,2,2,65,3,1,1,2,3,3
5,2,2,66,3,1,1,2,3,3
5,2,2,67,3,1,1,2,3,3
5,2,3,76,18,1,1,2,3,3
5,2,3,77,18,1,1,2,3,3
5,2,3,78,18,1,1,2,3,3
5,2,3,79,18,1,1,2,3,3
5,2,4,85,17,1,1,2,3,3
5,2,4,86,17,1,1,2,3,3
5,2,4,87,17,1,1,2,3,3
5,2,4,88,17,1,1,2,3,3
5,2,5,94,1,1,1,2,3,3
5,2,5,95,1,1,1,2,3,3
5,2,5,96,1,1,1,2,3,3
5,2,5,97,1,1,1,2,3,3
5,3,1,26,15,4,2,1,2,1
5,3,1,27,15,4,2,1,2,1
5,3,1,28,15,4,2,1,2,1
5,3,1,29,15,4,2,1,2,1
5,3,2,64,3,2,1,2,3,1
5,3,2,65,3,2,1,2,3,3
5,3,2,66,3,2,1,2,3,3
5,3,2,67,3,2,1,2,3,3
5,3,3,72,4,2,1,2,3,3
5,3,3,73,4,2,1,2,3,3
5,3,3,74,4,2,1,2,3,3
5,3,3,75,18,2,1,2,3,3
5,3,4,86,17,2,1,2,3,3
5,3,4,87,17,2,1,2,3,3
5,3,4,88,17,2,1,2,3,3
5,3,4,89,17,2,1,2,3,3
5,3,5,96,1,2,1,2,3,3
5,3,5,97,1,2,1,2,3,3
5,3,5,98,1,2,1,2,3,3
5,3,5,99,1,2,1,2,3,3
5,4,1,26,15,3,2,1,2,1
5,4,1,27,15,3,2,1,2,1
5,4,1,28,15,3,2,1,2,1
5,4,1,29,15,3,2,1,2,1
5,4,2,70,4,2,1,2,3,2
5,4,2,71,4,2,1,2,3,2
5,4,2,72,4,2,1,2,3,2
5,4,2,73,4,2,1,2,3,2
5,4,3,67,3,2,1,2,3,2
5,4,3,68,3,2,1,2,3,2
5,4,3,69,4,2,1,2,3,2
5,4,3,70,4,2,1,2,3,2
5,4,4,84,17,2,1,2,3,2
5,4,4,85,17,2,1,2,3,2
5,4,4,86,17,2,1,2,3,2
5,4,4,87,17,2,1,2,3,2
5,4,5,95,1,2,1,2,3,2
5,4,5,96,1,2,1,2,3,2
5,4,5,97,1,2,1,2,3,2
5,4,5,98,1,2,1,2,3,2
5,5,1,27,15,3,2,1,2,1
5,5,1,28,15,3,2,1,2,1
5,5,1,29,15,3,2,1,2,1
5,5,1,30,15,3,2,1,2,1
5,5,2,84,17,2,1,2,3,2
5,5,2,85,17,2,1,2,3,2
5,5,2,86,17,2,1,2,3,2
5,5,2,87,17,2,1,2,3,2
5,5,3,82,17,2,1,2,3,2
5,5,3,83,17,2,1,2,3,2
5,5,3,84,17,2,1,2,3,2
5,5,3,85,17,2,1,2,3,2
5,5,4,85,17,2,1,2,3,2
5,5,4,86,17,2,1,2,3,2
5,5,4,87,17,2,1,2,3,2
5,5,4,88,17,2,1,2,3,2
5,5,5,92,1,2,1,2,3,2
5,5,5,93,1,2,1,2,3,2
5,5,5,94,1,2,1,2,3,2
5,5,5,95,1,2,1,2,3,2
