compl,accel,decel,pred,answer,loss
1,1,2,21.64439201,2,19.64439201
1,1,2,21.64439201,3,18.64439201
1,1,2,21.64439201,4,17.64439201
1,1,2,21.64439201,5,16.64439201
1,1,2,21.64439201,6,15.64439201
1,1,2,21.64439201,7,14.64439201
1,1,2,21.64439201,8,13.64439201
1,1,2,21.64439201,9,12.64439201
1,1,2,21.64439201,10,11.64439201
1,1,2,21.64439201,11,10.64439201
1,1,2,21.64439201,12,9.644392014
1,1,2,21.64439201,13,8.644392014
1,1,2,21.64439201,14,7.644392014
1,1,2,21.64439201,15,6.644392014
1,1,2,21.64439201,16,5.644392014
1,1,2,21.64439201,17,4.644392014
1,1,2,21.64439201,18,3.644392014
1,1,2,21.64439201,19,2.644392014
1,1,2,21.64439201,20,1.644392014
1,1,2,21.64439201,21,0.644392014
1,1,2,21.64439201,22,-0.355607986
1,1,2,21.64439201,23,-1.355607986
1,1,2,21.64439201,24,-2.355607986
1,1,2,21.64439201,25,-3.355607986
1,1,2,21.64439201,26,-4.355607986
1,1,2,21.64439201,27,-5.355607986
1,1,2,21.64439201,28,-6.355607986
1,1,2,21.64439201,29,-7.355607986
1,1,2,21.64439201,30,-8.355607986
1,1,2,21.64439201,31,-9.355607986
1,1,2,21.64439201,32,-10.35560799
1,1,2,21.64439201,33,-11.35560799
1,1,2,21.64439201,34,-12.35560799
1,1,2,21.64439201,35,-13.35560799
1,1,2,21.64439201,36,-14.35560799
1,1,2,21.64439201,37,-15.35560799
1,1,2,21.64439201,38,-16.35560799
1,1,2,21.64439201,39,-17.35560799
1,1,2,21.64439201,40,-18.35560799
1,1,2,21.64439201,41,-19.35560799
1,1,2,21.64439201,42,-20.35560799
1,1,2,21.64439201,43,-21.35560799
1,1,2,21.64439201,44,-22.35560799
1,1,2,21.64439201,45,-23.35560799
1,1,2,21.64439201,46,-24.35560799
1,1,2,21.64439201,47,-25.35560799
1,1,2,21.64439201,48,-26.35560799
1,1,2,21.64439201,49,-27.35560799
1,1,2,21.64439201,50,-28.35560799
1,1,2,21.64439201,51,-29.35560799
1,1,2,21.64439201,52,-30.35560799
1,1,2,21.64439201,53,-31.35560799
1,1,2,21.64439201,54,-32.35560799
1,1,2,21.64439201,55,-33.35560799
1,1,2,21.64439201,56,-34.35560799
1,1,2,21.64439201,57,-35.35560799
1,1,2,21.64439201,58,-36.35560799
1,1,2,21.64439201,59,-37.35560799
1,1,2,21.64439201,60,-38.35560799
1,1,2,21.64439201,61,-39.35560799
1,1,2,21.64439201,62,-40.35560799
1,1,2,21.64439201,63,-41.35560799
1,1,2,21.64439201,64,-42.35560799
1,1,2,21.64439201,65,-43.35560799
1,1,2,21.64439201,66,-44.35560799
1,1,2,21.64439201,67,-45.35560799
1,1,2,21.64439201,68,-46.35560799
1,1,2,21.64439201,69,-47.35560799
1,1,2,21.64439201,70,-48.35560799
1,1,2,21.64439201,71,-49.35560799
1,1,2,21.64439201,72,-50.35560799
1,1,2,21.64439201,73,-51.35560799
1,1,2,21.64439201,74,-52.35560799
1,1,2,21.64439201,75,-53.35560799
1,1,2,21.64439201,76,-54.35560799
1,1,2,21.64439201,77,-55.35560799
1,1,2,21.64439201,78,-56.35560799
1,1,2,21.64439201,79,-57.35560799
1,1,2,21.64439201,80,-58.35560799
1,1,2,21.64439201,81,-59.35560799
1,1,2,21.64439201,82,-60.35560799
1,1,2,21.64439201,83,-61.35560799
1,1,2,21.64439201,84,-62.35560799
1,1,2,21.64439201,85,-63.35560799
1,1,2,21.64439201,86,-64.35560799
1,1,2,21.64439201,87,-65.35560799
1,1,2,21.64439201,88,-66.35560799
1,1,2,21.64439201,89,-67.35560799
1,1,2,21.64439201,90,-68.35560799
1,1,2,21.64439201,91,-69.35560799
1,1,2,21.64439201,92,-70.35560799
1,1,2,21.64439201,93,-71.35560799
1,1,2,21.64439201,94,-72.35560799
1,1,2,21.64439201,95,-73.35560799
1,1,2,21.64439201,96,-74.35560799
1,1,2,21.64439201,97,-75.35560799
1,1,2,21.64439201,98,-76.35560799
1,1,2,21.64439201,99,-77.35560799
1,1,2,21.64439201,100,-78.35560799
1,1,3,24.26360321,1,23.26360321
1,1,3,24.26360321,2,22.26360321
1,1,3,24.26360321,3,21.26360321
1,1,3,24.26360321,4,20.26360321
1,1,3,24.26360321,5,19.26360321
1,1,3,24.26360321,6,18.26360321
1,1,3,24.26360321,7,17.26360321
1,1,3,24.26360321,8,16.26360321
1,1,3,24.26360321,9,15.26360321
1,1,3,24.26360321,10,14.26360321
1,1,3,24.26360321,11,13.26360321
1,1,3,24.26360321,12,12.26360321
1,1,3,24.26360321,13,11.26360321
1,1,3,24.26360321,14,10.26360321
1,1,3,24.26360321,15,9.26360321
1,1,3,24.26360321,16,8.26360321
1,1,3,24.26360321,17,7.26360321
1,1,3,24.26360321,18,6.26360321
1,1,3,24.26360321,19,5.26360321
1,1,3,24.26360321,20,4.26360321
1,1,3,24.26360321,21,3.26360321
1,1,3,24.26360321,22,2.26360321
1,1,3,24.26360321,23,1.26360321
1,1,3,24.26360321,24,0.26360321
1,1,3,24.26360321,25,-0.73639679
1,1,3,24.26360321,26,-1.73639679
1,1,3,24.26360321,27,-2.73639679
1,1,3,24.26360321,28,-3.73639679
1,1,3,24.26360321,29,-4.73639679
1,1,3,24.26360321,30,-5.73639679
1,1,3,24.26360321,31,-6.73639679
1,1,3,24.26360321,32,-7.73639679
1,1,3,24.26360321,33,-8.73639679
1,1,3,24.26360321,34,-9.73639679
1,1,3,24.26360321,35,-10.73639679
1,1,3,24.26360321,36,-11.73639679
1,1,3,24.26360321,37,-12.73639679
1,1,3,24.26360321,38,-13.73639679
1,1,3,24.26360321,39,-14.73639679
1,1,3,24.26360321,40,-15.73639679
1,1,3,24.26360321,41,-16.73639679
1,1,3,24.26360321,42,-17.73639679
1,1,3,24.26360321,43,-18.73639679
1,1,3,24.26360321,44,-19.73639679
1,1,3,24.26360321,45,-20.73639679
1,1,3,24.26360321,46,-21.73639679
1,1,3,24.26360321,47,-22.73639679
1,1,3,24.26360321,48,-23.73639679
1,1,3,24.26360321,49,-24.73639679
1,1,3,24.26360321,50,-25.73639679
1,1,3,24.26360321,51,-26.73639679
1,1,3,24.26360321,52,-27.73639679
1,1,3,24.26360321,53,-28.73639679
1,1,3,24.26360321,54,-29.73639679
1,1,3,24.26360321,55,-30.73639679
1,1,3,24.26360321,56,-31.73639679
1,1,3,24.26360321,57,-32.73639679
1,1,3,24.26360321,58,-33.73639679
1,1,3,24.26360321,59,-34.73639679
1,1,3,24.26360321,60,-35.73639679
1,1,3,24.26360321,61,-36.73639679
1,1,3,24.26360321,62,-37.73639679
1,1,3,24.26360321,63,-38.73639679
1,1,3,24.26360321,64,-39.73639679
1,1,3,24.26360321,65,-40.73639679
1,1,3,24.26360321,66,-41.73639679
1,1,3,24.26360321,67,-42.73639679
1,1,3,24.26360321,68,-43.73639679
1,1,3,24.26360321,69,-44.73639679
1,1,3,24.26360321,70,-45.73639679
1,1,3,24.26360321,71,-46.73639679
1,1,3,24.26360321,72,-47.73639679
1,1,3,24.26360321,73,-48.73639679
1,1,3,24.26360321,74,-49.73639679
1,1,3,24.26360321,75,-50.73639679
1,1,3,24.26360321,76,-51.73639679
1,1,3,24.26360321,77,-52.73639679
1,1,3,24.26360321,78,-53.73639679
1,1,3,24.26360321,79,-54.73639679
1,1,3,24.26360321,80,-55.73639679
1,1,3,24.26360321,81,-56.73639679
1,1,3,24.26360321,82,-57.73639679
1,1,3,24.26360321,83,-58.73639679
1,1,3,24.26360321,84,-59.73639679
1,1,3,24.26360321,85,-60.73639679
1,1,3,24.26360321,86,-61.73639679
1,1,3,24.26360321,87,-62.73639679
1,1,3,24.26360321,88,-63.73639679
1,1,3,24.26360321,89,-64.73639679
1,1,3,24.26360321,90,-65.73639679
1,1,3,24.26360321,91,-66.73639679
1,1,3,24.26360321,92,-67.73639679
1,1,3,24.26360321,93,-68.73639679
1,1,3,24.26360321,94,-69.73639679
1,1,3,24.26360321,95,-70.73639679
1,1,3,24.26360321,96,-71.73639679
1,1,3,24.26360321,97,-72.73639679
1,1,3,24.26360321,98,-73.73639679
1,1,3,24.26360321,99,-74.73639679
1,1,3,24.26360321,100,-75.73639679
1,1,4,35.20898056,1,34.20898056
1,1,4,35.20898056,2,33.20898056
1,1,4,35.20898056,3,32.20898056
1,1,4,35.20898056,4,31.20898056
1,1,4,35.20898056,5,30.20898056
1,1,4,35.20898056,6,29.20898056
1,1,4,35.20898056,7,28.20898056
1,1,4,35.20898056,8,27.20898056
1,1,4,35.20898056,9,26.20898056
1,1,4,35.20898056,10,25.20898056
1,1,4,35.20898056,11,24.20898056
1,1,4,35.20898056,12,23.20898056
1,1,4,35.20898056,13,22.20898056
1,1,4,35.20898056,14,21.20898056
1,1,4,35.20898056,15,20.20898056
1,1,4,35.20898056,16,19.20898056
1,1,4,35.20898056,17,18.20898056
1,1,4,35.20898056,18,17.20898056
1,1,4,35.20898056,19,16.20898056
1,1,4,35.20898056,20,15.20898056
1,1,4,35.20898056,21,14.20898056
1,1,4,35.20898056,22,13.20898056
1,1,4,35.20898056,23,12.20898056
1,1,4,35.20898056,24,11.20898056
1,1,4,35.20898056,25,10.20898056
1,1,4,35.20898056,26,9.20898056
1,1,4,35.20898056,27,8.20898056
1,1,4,35.20898056,28,7.20898056
1,1,4,35.20898056,29,6.20898056
1,1,4,35.20898056,30,5.20898056
1,1,4,35.20898056,31,4.20898056
1,1,4,35.20898056,32,3.20898056
1,1,4,35.20898056,33,2.20898056
1,1,4,35.20898056,34,1.20898056
1,1,4,35.20898056,35,0.20898056
1,1,4,35.20898056,36,-0.79101944
1,1,4,35.20898056,37,-1.79101944
1,1,4,35.20898056,38,-2.79101944
1,1,4,35.20898056,39,-3.79101944
1,1,4,35.20898056,40,-4.79101944
1,1,4,35.20898056,41,-5.79101944
1,1,4,35.20898056,42,-6.79101944
1,1,4,35.20898056,43,-7.79101944
1,1,4,35.20898056,44,-8.79101944
1,1,4,35.20898056,45,-9.79101944
1,1,4,35.20898056,46,-10.79101944
1,1,4,35.20898056,47,-11.79101944
1,1,4,35.20898056,48,-12.79101944
1,1,4,35.20898056,49,-13.79101944
1,1,4,35.20898056,50,-14.79101944
1,1,4,35.20898056,51,-15.79101944
1,1,4,35.20898056,52,-16.79101944
1,1,4,35.20898056,53,-17.79101944
1,1,4,35.20898056,54,-18.79101944
1,1,4,35.20898056,55,-19.79101944
1,1,4,35.20898056,56,-20.79101944
1,1,4,35.20898056,57,-21.79101944
1,1,4,35.20898056,58,-22.79101944
1,1,4,35.20898056,59,-23.79101944
1,1,4,35.20898056,60,-24.79101944
1,1,4,35.20898056,61,-25.79101944
1,1,4,35.20898056,62,-26.79101944
1,1,4,35.20898056,63,-27.79101944
1,1,4,35.20898056,64,-28.79101944
1,1,4,35.20898056,65,-29.79101944
1,1,4,35.20898056,66,-30.79101944
1,1,4,35.20898056,67,-31.79101944
1,1,4,35.20898056,68,-32.79101944
1,1,4,35.20898056,69,-33.79101944
1,1,4,35.20898056,70,-34.79101944
1,1,4,35.20898056,71,-35.79101944
1,1,4,35.20898056,72,-36.79101944
1,1,4,35.20898056,73,-37.79101944
1,1,4,35.20898056,74,-38.79101944
1,1,4,35.20898056,75,-39.79101944
1,1,4,35.20898056,76,-40.79101944
1,1,4,35.20898056,77,-41.79101944
1,1,4,35.20898056,78,-42.79101944
1,1,4,35.20898056,79,-43.79101944
1,1,4,35.20898056,80,-44.79101944
1,1,4,35.20898056,81,-45.79101944
1,1,4,35.20898056,82,-46.79101944
1,1,4,35.20898056,83,-47.79101944
1,1,4,35.20898056,84,-48.79101944
1,1,4,35.20898056,85,-49.79101944
1,1,4,35.20898056,86,-50.79101944
1,1,4,35.20898056,87,-51.79101944
1,1,4,35.20898056,88,-52.79101944
1,1,4,35.20898056,89,-53.79101944
1,1,4,35.20898056,90,-54.79101944
1,1,4,35.20898056,91,-55.79101944
1,1,4,35.20898056,92,-56.79101944
1,1,4,35.20898056,93,-57.79101944
1,1,4,35.20898056,94,-58.79101944
1,1,4,35.20898056,95,-59.79101944
1,1,4,35.20898056,96,-60.79101944
1,1,4,35.20898056,97,-61.79101944
1,1,4,35.20898056,98,-62.79101944
1,1,4,35.20898056,99,-63.79101944
1,1,4,35.20898056,100,-64.79101944
1,1,5,50.80095291,1,49.80095291
1,1,5,50.80095291,2,48.80095291
1,1,5,50.80095291,3,47.80095291
1,1,5,50.80095291,4,46.80095291
1,1,5,50.80095291,5,45.80095291
1,1,5,50.80095291,6,44.80095291
1,1,5,50.80095291,7,43.80095291
1,1,5,50.80095291,8,42.80095291
1,1,5,50.80095291,9,41.80095291
1,1,5,50.80095291,10,40.80095291
1,1,5,50.80095291,11,39.80095291
1,1,5,50.80095291,12,38.80095291
1,1,5,50.80095291,13,37.80095291
1,1,5,50.80095291,14,36.80095291
1,1,5,50.80095291,15,35.80095291
1,1,5,50.80095291,16,34.80095291
1,1,5,50.80095291,17,33.80095291
1,1,5,50.80095291,18,32.80095291
1,1,5,50.80095291,19,31.80095291
1,1,5,50.80095291,20,30.80095291
1,1,5,50.80095291,21,29.80095291
1,1,5,50.80095291,22,28.80095291
1,1,5,50.80095291,23,27.80095291
1,1,5,50.80095291,24,26.80095291
1,1,5,50.80095291,25,25.80095291
1,1,5,50.80095291,26,24.80095291
1,1,5,50.80095291,27,23.80095291
1,1,5,50.80095291,28,22.80095291
1,1,5,50.80095291,29,21.80095291
1,1,5,50.80095291,30,20.80095291
1,1,5,50.80095291,31,19.80095291
1,1,5,50.80095291,32,18.80095291
1,1,5,50.80095291,33,17.80095291
1,1,5,50.80095291,34,16.80095291
1,1,5,50.80095291,35,15.80095291
1,1,5,50.80095291,36,14.80095291
1,1,5,50.80095291,37,13.80095291
1,1,5,50.80095291,38,12.80095291
1,1,5,50.80095291,39,11.80095291
1,1,5,50.80095291,40,10.80095291
1,1,5,50.80095291,41,9.800952911
1,1,5,50.80095291,42,8.800952911
1,1,5,50.80095291,43,7.800952911
1,1,5,50.80095291,44,6.800952911
1,1,5,50.80095291,45,5.800952911
1,1,5,50.80095291,46,4.800952911
1,1,5,50.80095291,47,3.800952911
1,1,5,50.80095291,48,2.800952911
1,1,5,50.80095291,49,1.800952911
1,1,5,50.80095291,50,0.800952911
1,1,5,50.80095291,51,-0.199047089
1,1,5,50.80095291,52,-1.199047089
1,1,5,50.80095291,53,-2.199047089
1,1,5,50.80095291,54,-3.199047089
1,1,5,50.80095291,55,-4.199047089
1,1,5,50.80095291,56,-5.199047089
1,1,5,50.80095291,57,-6.199047089
1,1,5,50.80095291,58,-7.199047089
1,1,5,50.80095291,59,-8.199047089
1,1,5,50.80095291,60,-9.199047089
1,1,5,50.80095291,61,-10.19904709
1,1,5,50.80095291,62,-11.19904709
1,1,5,50.80095291,63,-12.19904709
1,1,5,50.80095291,64,-13.19904709
1,1,5,50.80095291,65,-14.19904709
1,1,5,50.80095291,66,-15.19904709
1,1,5,50.80095291,67,-16.19904709
1,1,5,50.80095291,68,-17.19904709
1,1,5,50.80095291,69,-18.19904709
1,1,5,50.80095291,70,-19.19904709
1,1,5,50.80095291,71,-20.19904709
1,1,5,50.80095291,72,-21.19904709
1,1,5,50.80095291,73,-22.19904709
1,1,5,50.80095291,74,-23.19904709
1,1,5,50.80095291,75,-24.19904709
1,1,5,50.80095291,76,-25.19904709
1,1,5,50.80095291,77,-26.19904709
1,1,5,50.80095291,78,-27.19904709
1,1,5,50.80095291,79,-28.19904709
1,1,5,50.80095291,80,-29.19904709
1,1,5,50.80095291,81,-30.19904709
1,1,5,50.80095291,82,-31.19904709
1,1,5,50.80095291,83,-32.19904709
1,1,5,50.80095291,84,-33.19904709
1,1,5,50.80095291,85,-34.19904709
1,1,5,50.80095291,86,-35.19904709
1,1,5,50.80095291,87,-36.19904709
1,1,5,50.80095291,88,-37.19904709
1,1,5,50.80095291,89,-38.19904709
1,1,5,50.80095291,90,-39.19904709
1,1,5,50.80095291,91,-40.19904709
1,1,5,50.80095291,92,-41.19904709
1,1,5,50.80095291,93,-42.19904709
1,1,5,50.80095291,94,-43.19904709
1,1,5,50.80095291,95,-44.19904709
1,1,5,50.80095291,96,-45.19904709
1,1,5,50.80095291,97,-46.19904709
1,1,5,50.80095291,98,-47.19904709
1,1,5,50.80095291,99,-48.19904709
1,1,5,50.80095291,100,-49.19904709
1,2,1,23.39838791,1,22.39838791
1,2,1,23.39838791,2,21.39838791
1,2,1,23.39838791,3,20.39838791
1,2,1,23.39838791,4,19.39838791
1,2,1,23.39838791,5,18.39838791
1,2,1,23.39838791,6,17.39838791
1,2,1,23.39838791,7,16.39838791
1,2,1,23.39838791,8,15.39838791
1,2,1,23.39838791,9,14.39838791
1,2,1,23.39838791,10,13.39838791
1,2,1,23.39838791,11,12.39838791
1,2,1,23.39838791,12,11.39838791
1,2,1,23.39838791,13,10.39838791
1,2,1,23.39838791,14,9.398387909
1,2,1,23.39838791,15,8.398387909
1,2,1,23.39838791,16,7.398387909
1,2,1,23.39838791,17,6.398387909
1,2,1,23.39838791,18,5.398387909
1,2,1,23.39838791,19,4.398387909
1,2,1,23.39838791,20,3.398387909
1,2,1,23.39838791,21,2.398387909
1,2,1,23.39838791,22,1.398387909
1,2,1,23.39838791,23,0.398387909
1,2,1,23.39838791,24,-0.601612091
1,2,1,23.39838791,25,-1.601612091
1,2,1,23.39838791,26,-2.601612091
1,2,1,23.39838791,27,-3.601612091
1,2,1,23.39838791,28,-4.601612091
1,2,1,23.39838791,29,-5.601612091
1,2,1,23.39838791,30,-6.601612091
1,2,1,23.39838791,31,-7.601612091
1,2,1,23.39838791,32,-8.601612091
1,2,1,23.39838791,33,-9.601612091
1,2,1,23.39838791,34,-10.60161209
1,2,1,23.39838791,35,-11.60161209
1,2,1,23.39838791,36,-12.60161209
1,2,1,23.39838791,37,-13.60161209
1,2,1,23.39838791,38,-14.60161209
1,2,1,23.39838791,39,-15.60161209
1,2,1,23.39838791,40,-16.60161209
1,2,1,23.39838791,41,-17.60161209
1,2,1,23.39838791,42,-18.60161209
1,2,1,23.39838791,43,-19.60161209
1,2,1,23.39838791,44,-20.60161209
1,2,1,23.39838791,45,-21.60161209
1,2,1,23.39838791,46,-22.60161209
1,2,1,23.39838791,47,-23.60161209
1,2,1,23.39838791,48,-24.60161209
1,2,1,23.39838791,49,-25.60161209
1,2,1,23.39838791,50,-26.60161209
1,2,1,23.39838791,51,-27.60161209
1,2,1,23.39838791,52,-28.60161209
1,2,1,23.39838791,53,-29.60161209
1,2,1,23.39838791,54,-30.60161209
1,2,1,23.39838791,55,-31.60161209
1,2,1,23.39838791,56,-32.60161209
1,2,1,23.39838791,57,-33.60161209
1,2,1,23.39838791,58,-34.60161209
1,2,1,23.39838791,59,-35.60161209
1,2,1,23.39838791,60,-36.60161209
1,2,1,23.39838791,61,-37.60161209
1,2,1,23.39838791,62,-38.60161209
1,2,1,23.39838791,63,-39.60161209
1,2,1,23.39838791,64,-40.60161209
1,2,1,23.39838791,65,-41.60161209
1,2,1,23.39838791,66,-42.60161209
1,2,1,23.39838791,67,-43.60161209
1,2,1,23.39838791,68,-44.60161209
1,2,1,23.39838791,69,-45.60161209
1,2,1,23.39838791,70,-46.60161209
1,2,1,23.39838791,71,-47.60161209
1,2,1,23.39838791,72,-48.60161209
1,2,1,23.39838791,73,-49.60161209
1,2,1,23.39838791,74,-50.60161209
1,2,1,23.39838791,75,-51.60161209
1,2,1,23.39838791,76,-52.60161209
1,2,1,23.39838791,77,-53.60161209
1,2,1,23.39838791,78,-54.60161209
1,2,1,23.39838791,79,-55.60161209
1,2,1,23.39838791,80,-56.60161209
1,2,1,23.39838791,81,-57.60161209
1,2,1,23.39838791,82,-58.60161209
1,2,1,23.39838791,83,-59.60161209
1,2,1,23.39838791,84,-60.60161209
1,2,1,23.39838791,85,-61.60161209
1,2,1,23.39838791,86,-62.60161209
1,2,1,23.39838791,87,-63.60161209
1,2,1,23.39838791,88,-64.60161209
1,2,1,23.39838791,89,-65.60161209
1,2,1,23.39838791,90,-66.60161209
1,2,1,23.39838791,91,-67.60161209
1,2,1,23.39838791,92,-68.60161209
1,2,1,23.39838791,93,-69.60161209
1,2,1,23.39838791,94,-70.60161209
1,2,1,23.39838791,95,-71.60161209
1,2,1,23.39838791,96,-72.60161209
1,2,1,23.39838791,97,-73.60161209
1,2,1,23.39838791,98,-74.60161209
1,2,1,23.39838791,99,-75.60161209
1,2,1,23.39838791,100,-76.60161209
1,2,2,26.29940414,1,25.29940414
1,2,2,26.29940414,2,24.29940414
1,2,2,26.29940414,3,23.29940414
1,2,2,26.29940414,4,22.29940414
1,2,2,26.29940414,5,21.29940414
1,2,2,26.29940414,6,20.29940414
1,2,2,26.29940414,7,19.29940414
1,2,2,26.29940414,8,18.29940414
1,2,2,26.29940414,9,17.29940414
1,2,2,26.29940414,10,16.29940414
1,2,2,26.29940414,11,15.29940414
1,2,2,26.29940414,12,14.29940414
1,2,2,26.29940414,13,13.29940414
1,2,2,26.29940414,14,12.29940414
1,2,2,26.29940414,15,11.29940414
1,2,2,26.29940414,16,10.29940414
1,2,2,26.29940414,17,9.299404144
1,2,2,26.29940414,18,8.299404144
1,2,2,26.29940414,19,7.299404144
1,2,2,26.29940414,20,6.299404144
1,2,2,26.29940414,21,5.299404144
1,2,2,26.29940414,22,4.299404144
1,2,2,26.29940414,23,3.299404144
1,2,2,26.29940414,24,2.299404144
1,2,2,26.29940414,25,1.299404144
1,2,2,26.29940414,26,0.299404144
1,2,2,26.29940414,27,-0.700595856
1,2,2,26.29940414,28,-1.700595856
1,2,2,26.29940414,29,-2.700595856
1,2,2,26.29940414,30,-3.700595856
1,2,2,26.29940414,31,-4.700595856
1,2,2,26.29940414,32,-5.700595856
1,2,2,26.29940414,33,-6.700595856
1,2,2,26.29940414,34,-7.700595856
1,2,2,26.29940414,35,-8.700595856
1,2,2,26.29940414,36,-9.700595856
1,2,2,26.29940414,37,-10.70059586
1,2,2,26.29940414,38,-11.70059586
1,2,2,26.29940414,39,-12.70059586
1,2,2,26.29940414,40,-13.70059586
1,2,2,26.29940414,41,-14.70059586
1,2,2,26.29940414,42,-15.70059586
1,2,2,26.29940414,43,-16.70059586
1,2,2,26.29940414,44,-17.70059586
1,2,2,26.29940414,45,-18.70059586
1,2,2,26.29940414,46,-19.70059586
1,2,2,26.29940414,47,-20.70059586
1,2,2,26.29940414,48,-21.70059586
1,2,2,26.29940414,49,-22.70059586
1,2,2,26.29940414,50,-23.70059586
1,2,2,26.29940414,51,-24.70059586
1,2,2,26.29940414,52,-25.70059586
1,2,2,26.29940414,53,-26.70059586
1,2,2,26.29940414,54,-27.70059586
1,2,2,26.29940414,55,-28.70059586
1,2,2,26.29940414,56,-29.70059586
1,2,2,26.29940414,57,-30.70059586
1,2,2,26.29940414,58,-31.70059586
1,2,2,26.29940414,59,-32.70059586
1,2,2,26.29940414,60,-33.70059586
1,2,2,26.29940414,61,-34.70059586
1,2,2,26.29940414,62,-35.70059586
1,2,2,26.29940414,63,-36.70059586
1,2,2,26.29940414,64,-37.70059586
1,2,2,26.29940414,65,-38.70059586
1,2,2,26.29940414,66,-39.70059586
1,2,2,26.29940414,67,-40.70059586
1,2,2,26.29940414,68,-41.70059586
1,2,2,26.29940414,69,-42.70059586
1,2,2,26.29940414,70,-43.70059586
1,2,2,26.29940414,71,-44.70059586
1,2,2,26.29940414,72,-45.70059586
1,2,2,26.29940414,73,-46.70059586
1,2,2,26.29940414,74,-47.70059586
